user_id,prediction(adopter)
4440.0,1
4441.0,1
4459.0,1
4480.0,1
4482.0,1
4488.0,1
4499.0,1
4504.0,1
4554.0,1
4574.0,1
4611.0,1
4623.0,1
4636.0,1
4722.0,1
4732.0,0
4759.0,1
4787.0,1
4862.0,1
4863.0,1
4888.0,1
4907.0,0
4922.0,1
4930.0,1
4961.0,1
4972.0,1
4979.0,1
4986.0,1
4989.0,1
4998.0,1
5078.0,1
5082.0,1
5114.0,1
5129.0,0
5140.0,1
5166.0,1
5180.0,1
5207.0,1
5240.0,1
5246.0,0
5250.0,1
5319.0,1
5325.0,1
5351.0,1
5356.0,1
5362.0,1
5377.0,1
5421.0,1
5428.0,1
5429.0,1
5460.0,1
5484.0,1
5516.0,1
5533.0,1
5632.0,1
5637.0,1
5655.0,1
5677.0,1
5688.0,1
5750.0,1
5766.0,1
5783.0,0
5804.0,1
5821.0,1
5825.0,1
5888.0,1
5941.0,1
5961.0,1
5976.0,1
6033.0,1
6049.0,1
6055.0,1
6058.0,1
6059.0,0
6126.0,1
6132.0,1
6147.0,1
6178.0,1
6189.0,1
6214.0,1
6260.0,0
6344.0,1
6376.0,1
6381.0,1
6387.0,1
6388.0,1
6411.0,1
6433.0,1
6469.0,1
6490.0,1
6493.0,1
6501.0,1
6528.0,1
6542.0,1
6554.0,1
6588.0,0
6614.0,1
6637.0,1
6658.0,1
6663.0,1
6666.0,1
6667.0,1
6675.0,1
6693.0,1
6705.0,1
6747.0,1
6779.0,1
6846.0,0
6894.0,1
6909.0,1
6924.0,0
6936.0,1
7005.0,1
7045.0,1
7059.0,1
7063.0,1
7068.0,1
7082.0,1
7091.0,1
7151.0,1
7165.0,1
7276.0,1
7286.0,0
7303.0,1
7314.0,1
7315.0,1
7329.0,1
7349.0,1
7400.0,1
7416.0,1
7441.0,1
7444.0,0
7450.0,1
7456.0,1
7474.0,1
7505.0,1
7507.0,1
7513.0,1
7517.0,1
7524.0,1
7539.0,1
7549.0,0
7563.0,1
7602.0,0
7620.0,1
7621.0,1
7632.0,1
7684.0,1
7689.0,1
7691.0,1
7708.0,1
7715.0,1
7732.0,1
7740.0,1
7786.0,1
7846.0,1
7881.0,1
7902.0,1
7914.0,0
7927.0,1
7952.0,1
7999.0,1
8016.0,1
8030.0,1
8048.0,1
8050.0,1
8059.0,1
8068.0,1
8088.0,1
8103.0,1
8125.0,1
8150.0,1
8162.0,1
8223.0,1
8231.0,1
8251.0,1
8257.0,1
8286.0,1
8325.0,0
8352.0,1
8355.0,1
8356.0,1
8380.0,1
8387.0,1
8432.0,1
8486.0,1
8493.0,1
8505.0,1
8533.0,1
8582.0,1
8597.0,1
8617.0,1
8620.0,1
8633.0,1
8656.0,1
8665.0,1
8683.0,1
8691.0,1
8728.0,1
8752.0,1
8811.0,1
8812.0,1
8816.0,1
8817.0,1
8823.0,1
8826.0,1
8839.0,1
8840.0,0
8879.0,1
8884.0,1
8893.0,1
8936.0,1
8941.0,1
8943.0,1
8981.0,1
8982.0,1
8990.0,1
9005.0,1
9108.0,1
9123.0,1
9141.0,1
9144.0,1
9175.0,1
9183.0,1
9192.0,1
9204.0,0
9224.0,1
9245.0,1
9279.0,1
9283.0,1
9284.0,1
9321.0,1
9347.0,1
9352.0,1
9365.0,1
9439.0,1
9459.0,1
9470.0,1
9481.0,1
9485.0,1
9498.0,1
9558.0,1
9597.0,1
9611.0,1
9647.0,1
9663.0,1
9774.0,0
9786.0,1
9803.0,1
9805.0,1
9809.0,1
9820.0,0
9823.0,1
9878.0,1
9886.0,1
9901.0,1
9907.0,1
9938.0,1
9957.0,1
9962.0,1
9974.0,1
9975.0,1
10019.0,1
10033.0,1
10058.0,1
10059.0,1
10067.0,1
10081.0,1
10128.0,1
10129.0,1
10152.0,1
10153.0,1
10156.0,1
10170.0,1
10183.0,1
10188.0,1
10194.0,1
10232.0,1
10234.0,1
10248.0,1
10253.0,1
10263.0,1
10277.0,1
10293.0,1
10298.0,0
10318.0,1
10335.0,1
10351.0,1
10372.0,1
10427.0,1
10440.0,1
10526.0,1
10575.0,1
10593.0,1
10603.0,1
10626.0,1
10678.0,1
10692.0,1
10744.0,1
10746.0,1
10803.0,1
10816.0,1
10842.0,1
10869.0,0
10897.0,0
10967.0,1
10976.0,1
10999.0,1
11012.0,1
11022.0,1
11042.0,1
11064.0,1
11076.0,1
11098.0,1
11102.0,1
11106.0,1
11117.0,1
11121.0,1
11123.0,0
11130.0,1
11147.0,1
11148.0,1
11189.0,1
11232.0,1
11252.0,1
11287.0,1
11289.0,1
11315.0,0
11325.0,1
11327.0,1
11334.0,1
11361.0,1
11375.0,1
11386.0,1
11408.0,0
11415.0,1
11420.0,0
11423.0,1
11473.0,1
11477.0,1
11498.0,1
11618.0,1
11635.0,1
11654.0,1
11662.0,1
11681.0,1
11704.0,1
11726.0,1
11773.0,1
11785.0,1
11805.0,1
11849.0,1
11869.0,1
11888.0,1
11889.0,1
11945.0,1
11958.0,1
11969.0,1
11974.0,1
11981.0,1
11989.0,1
12006.0,1
12011.0,1
12140.0,0
12180.0,1
12181.0,1
12191.0,1
12195.0,1
12247.0,1
12295.0,0
12296.0,1
12297.0,1
12337.0,1
12339.0,1
12345.0,1
12372.0,1
12375.0,1
12392.0,1
12434.0,0
12449.0,1
12473.0,1
12485.0,1
12568.0,1
12601.0,1
12647.0,1
12662.0,1
12663.0,1
12688.0,1
12689.0,1
12764.0,0
12786.0,1
12847.0,0
12853.0,1
12863.0,1
12869.0,1
12916.0,1
12939.0,1
12945.0,1
12967.0,1
12970.0,0
12989.0,0
13009.0,1
13022.0,1
13046.0,1
13054.0,1
13058.0,1
13067.0,1
13096.0,1
13109.0,1
13114.0,1
13120.0,1
13205.0,0
13209.0,1
13216.0,1
13224.0,1
13233.0,1
13253.0,1
13268.0,1
13278.0,1
13310.0,1
13317.0,1
13344.0,1
13355.0,1
13403.0,1
13428.0,1
13431.0,1
13435.0,1
13442.0,1
13458.0,1
13465.0,1
13493.0,1
13521.0,1
13527.0,1
13533.0,1
13546.0,1
13562.0,1
13569.0,1
13580.0,1
13582.0,1
13628.0,1
13640.0,1
13642.0,1
13676.0,1
13698.0,1
13705.0,1
13717.0,1
13725.0,1
13726.0,1
13741.0,1
13756.0,1
13767.0,1
13796.0,1
13820.0,1
13842.0,1
13843.0,1
13848.0,1
13849.0,1
13856.0,1
13872.0,1
13937.0,1
13948.0,1
14012.0,1
14034.0,1
14064.0,1
14102.0,1
14141.0,1
14163.0,1
14167.0,1
14213.0,1
14228.0,1
14235.0,1
14268.0,0
14285.0,1
14301.0,1
14346.0,1
14376.0,1
14390.0,1
14438.0,1
14450.0,1
14469.0,1
14493.0,1
14502.0,1
14504.0,1
14528.0,1
14559.0,1
14567.0,1
14605.0,1
14608.0,1
14618.0,1
14622.0,1
14649.0,1
14675.0,1
14697.0,1
14709.0,1
14719.0,1
14724.0,1
14742.0,1
14752.0,1
14778.0,1
14794.0,1
14900.0,0
14902.0,0
14904.0,1
14932.0,1
14938.0,1
14939.0,1
14988.0,1
15030.0,1
15056.0,1
15059.0,1
15089.0,1
15121.0,0
15124.0,1
15133.0,1
15158.0,1
15181.0,0
15199.0,1
15211.0,1
15213.0,1
15248.0,1
15257.0,1
15272.0,1
15302.0,1
15318.0,1
15336.0,1
15390.0,1
15392.0,1
15401.0,1
15427.0,0
15446.0,1
15447.0,0
15470.0,1
15490.0,1
15557.0,1
15558.0,1
15619.0,1
15658.0,1
15703.0,1
15708.0,1
15715.0,1
15729.0,1
15750.0,1
15769.0,1
15882.0,1
15885.0,1
15897.0,1
15909.0,1
15911.0,1
15916.0,1
15978.0,1
15985.0,1
15990.0,1
16033.0,1
16035.0,1
16050.0,1
16074.0,1
16081.0,1
16084.0,1
16086.0,1
16131.0,1
16133.0,1
16134.0,1
16135.0,1
16155.0,1
16156.0,1
16170.0,1
16173.0,1
16207.0,1
16227.0,1
16228.0,1
16240.0,1
16242.0,1
16244.0,1
16252.0,1
16281.0,0
16283.0,0
16294.0,1
16372.0,1
16377.0,1
16430.0,1
16441.0,0
16451.0,0
16460.0,1
16478.0,1
16557.0,1
16566.0,1
16590.0,1
16600.0,0
16633.0,1
16643.0,1
16649.0,0
16653.0,1
16664.0,1
16675.0,1
16678.0,1
16682.0,1
16696.0,0
16706.0,1
16709.0,1
16745.0,1
16767.0,1
16795.0,1
16832.0,1
16847.0,1
16859.0,1
16885.0,1
16892.0,1
16901.0,1
16951.0,0
16958.0,1
16979.0,1
16999.0,1
17016.0,1
17052.0,1
17071.0,1
17078.0,1
17082.0,0
17096.0,1
17128.0,1
17156.0,1
17163.0,1
17176.0,1
17185.0,0
17233.0,1
17272.0,1
17311.0,1
17315.0,1
17325.0,1
17328.0,1
17337.0,1
17342.0,1
17383.0,1
17385.0,1
17386.0,1
17391.0,1
17406.0,1
17414.0,1
17473.0,1
17484.0,0
17494.0,1
17508.0,1
17513.0,1
17521.0,0
17524.0,1
17574.0,1
17585.0,1
17587.0,1
17592.0,1
17610.0,1
17613.0,1
17617.0,1
17636.0,1
17732.0,1
17745.0,1
17755.0,1
17771.0,1
17801.0,1
17804.0,1
17816.0,1
17864.0,1
17889.0,1
17892.0,1
17911.0,1
17928.0,1
17930.0,1
17952.0,0
17986.0,1
17994.0,1
18001.0,1
18037.0,1
18055.0,1
18166.0,1
18167.0,1
18183.0,0
18189.0,1
18239.0,1
18242.0,1
18246.0,1
18296.0,1
18338.0,1
18339.0,1
18354.0,1
18363.0,1
18374.0,1
18490.0,1
18492.0,1
18514.0,1
18521.0,1
18572.0,1
18585.0,1
18617.0,1
18638.0,1
18652.0,1
18673.0,1
18688.0,0
18737.0,0
18781.0,1
18797.0,1
18809.0,1
18859.0,1
18867.0,1
18875.0,1
18882.0,1
18900.0,1
18921.0,1
18926.0,1
18940.0,1
18961.0,1
19020.0,1
19033.0,1
19035.0,1
19054.0,1
19102.0,1
19127.0,1
19140.0,1
19166.0,1
19224.0,1
19266.0,1
19271.0,1
19298.0,1
19303.0,1
19323.0,1
19326.0,1
19329.0,1
19352.0,1
19406.0,1
19413.0,1
19417.0,1
19435.0,1
19453.0,1
19463.0,1
19473.0,1
19481.0,1
19487.0,1
19491.0,1
19503.0,1
19508.0,1
19535.0,1
19552.0,1
19580.0,1
19586.0,1
19606.0,1
19608.0,1
19616.0,1
19625.0,1
19632.0,1
19642.0,1
19646.0,1
19680.0,1
19695.0,1
19705.0,1
19714.0,1
19717.0,1
19729.0,1
19730.0,1
19751.0,1
19753.0,1
19796.0,1
19818.0,1
19829.0,1
19854.0,1
19855.0,1
19866.0,1
19876.0,1
19901.0,1
19925.0,1
19934.0,1
19959.0,1
19971.0,1
20000.0,1
20003.0,1
20019.0,1
20024.0,1
20036.0,1
20065.0,0
20067.0,1
20085.0,1
20161.0,1
20178.0,1
20197.0,1
20198.0,1
20216.0,1
20299.0,1
20305.0,1
20308.0,1
20318.0,1
20324.0,1
20332.0,1
20339.0,1
20346.0,0
20395.0,1
20437.0,1
20451.0,1
20474.0,1
20501.0,1
20506.0,1
20523.0,1
20554.0,1
20556.0,1
20572.0,1
20616.0,1
20633.0,1
20637.0,1
20639.0,1
20670.0,1
20681.0,1
20775.0,1
20794.0,0
20796.0,1
20802.0,1
20820.0,1
20858.0,1
20898.0,1
20916.0,1
20923.0,1
20927.0,0
20931.0,1
20990.0,1
20993.0,1
20996.0,1
20997.0,1
21006.0,1
21011.0,1
21017.0,1
21118.0,1
21133.0,1
21135.0,1
21145.0,1
21147.0,1
21156.0,1
21162.0,1
21172.0,1
21192.0,1
21224.0,1
21233.0,1
21245.0,1
21261.0,1
21277.0,1
21293.0,1
21303.0,1
21323.0,1
21373.0,0
21380.0,1
21395.0,1
21396.0,1
21399.0,1
21435.0,1
21447.0,1
21486.0,1
21567.0,1
21578.0,1
21585.0,0
21590.0,1
21616.0,1
21662.0,1
21668.0,1
21684.0,1
21741.0,1
21742.0,1
21750.0,1
21753.0,1
21775.0,1
21776.0,1
21790.0,0
21811.0,1
21815.0,1
21826.0,1
21835.0,1
21865.0,1
21896.0,1
21905.0,1
21938.0,1
21951.0,1
21993.0,1
22020.0,1
22028.0,1
22047.0,1
22058.0,1
22099.0,1
22110.0,1
22115.0,1
22202.0,1
22204.0,1
22210.0,0
22217.0,1
22244.0,1
22249.0,1
22292.0,1
22328.0,1
22330.0,1
22366.0,1
22369.0,1
22388.0,1
22397.0,1
22444.0,1
22446.0,1
22454.0,1
22461.0,1
22467.0,1
22484.0,1
22530.0,1
22552.0,1
22615.0,1
22630.0,1
22700.0,1
22854.0,1
22871.0,1
22897.0,1
22959.0,1
22963.0,1
22973.0,1
23021.0,1
23097.0,1
23100.0,1
23102.0,1
23154.0,1
23160.0,1
23190.0,1
23204.0,0
23231.0,0
23242.0,1
23362.0,1
23369.0,1
23384.0,1
23391.0,1
23404.0,1
23420.0,1
23443.0,1
23484.0,1
23506.0,0
23533.0,1
23558.0,0
23575.0,1
23604.0,1
23612.0,1
23616.0,1
23623.0,1
23696.0,1
23711.0,1
23739.0,1
23761.0,0
23789.0,1
23792.0,0
23794.0,1
23812.0,1
23813.0,1
23829.0,1
23835.0,1
23848.0,1
23849.0,1
23885.0,0
23905.0,1
23906.0,0
23949.0,1
24048.0,1
24066.0,0
24080.0,1
24111.0,1
24124.0,1
24132.0,1
24147.0,1
24188.0,1
24211.0,1
24331.0,1
24343.0,1
24352.0,1
24366.0,1
24369.0,1
24376.0,0
24382.0,1
24469.0,1
24470.0,1
24482.0,1
24483.0,1
24489.0,1
24500.0,1
24502.0,0
24516.0,1
24536.0,1
24566.0,1
24570.0,1
24577.0,1
24637.0,1
24668.0,1
24721.0,1
24794.0,1
24799.0,0
24821.0,1
24857.0,1
24864.0,1
24867.0,1
24877.0,1
24886.0,1
24910.0,1
24932.0,0
24991.0,1
25077.0,1
25087.0,1
25103.0,0
25156.0,1
25168.0,1
25226.0,1
25232.0,1
25257.0,1
25263.0,1
25269.0,1
25278.0,1
25289.0,1
25352.0,0
25372.0,1
25387.0,1
25390.0,1
25441.0,1
25456.0,1
25500.0,1
25512.0,1
25514.0,1
25525.0,1
25535.0,1
25563.0,1
25578.0,1
25611.0,1
25623.0,1
25634.0,1
25639.0,1
25648.0,1
25661.0,1
25668.0,1
25698.0,1
25724.0,1
25769.0,1
25778.0,1
25810.0,1
25822.0,0
25842.0,1
25852.0,1
25862.0,1
25883.0,1
25946.0,1
25985.0,1
26082.0,1
26104.0,1
26112.0,1
26129.0,1
26131.0,1
26143.0,0
26170.0,1
26231.0,1
26246.0,1
26252.0,1
26262.0,1
26299.0,1
26313.0,1
26352.0,1
26395.0,1
26399.0,1
26400.0,1
26405.0,1
26435.0,1
26441.0,0
26443.0,1
26458.0,1
26476.0,1
26496.0,1
26506.0,1
26517.0,1
26523.0,1
26549.0,1
26551.0,1
26568.0,1
26579.0,1
26591.0,1
26627.0,1
26639.0,1
26655.0,1
26664.0,1
26717.0,1
26735.0,1
26737.0,1
26778.0,1
26820.0,1
26865.0,1
26878.0,1
26881.0,1
26907.0,0
26936.0,1
26943.0,1
26945.0,1
26949.0,1
26964.0,1
26985.0,1
26995.0,1
26999.0,1
27005.0,1
27016.0,1
27056.0,1
27063.0,1
27074.0,1
27085.0,1
27104.0,1
27130.0,1
27134.0,1
27143.0,1
27162.0,1
27180.0,1
27196.0,1
27226.0,1
27230.0,1
27242.0,1
27254.0,1
27285.0,1
27325.0,1
27344.0,1
27357.0,1
27359.0,1
27378.0,1
27384.0,0
27447.0,1
27456.0,1
27482.0,1
27484.0,1
27494.0,1
27506.0,1
27513.0,1
27576.0,1
27590.0,1
27592.0,1
27607.0,1
27652.0,1
27660.0,1
27676.0,1
27692.0,1
27697.0,1
27706.0,1
27728.0,1
27736.0,1
27742.0,1
27781.0,1
27788.0,1
27795.0,1
27826.0,1
27828.0,1
27844.0,1
27857.0,1
27859.0,1
27872.0,1
27879.0,1
27887.0,0
27888.0,1
27931.0,1
27963.0,1
28031.0,1
28047.0,1
28064.0,1
28066.0,1
28078.0,1
28187.0,1
28196.0,1
28204.0,1
28211.0,1
28263.0,1
28268.0,1
28299.0,1
28354.0,1
28409.0,1
28437.0,1
28440.0,1
28461.0,1
28466.0,1
28495.0,1
28502.0,1
28624.0,1
28636.0,1
28651.0,1
28665.0,1
28680.0,1
28690.0,1
28692.0,1
28705.0,1
28712.0,1
28735.0,1
28747.0,1
28751.0,1
28769.0,1
28811.0,1
28861.0,1
28870.0,1
28894.0,0
28996.0,1
29002.0,0
29014.0,0
29075.0,1
29084.0,1
29089.0,1
29119.0,1
29170.0,1
29213.0,1
29264.0,1
29271.0,1
29272.0,1
29284.0,0
29288.0,1
29294.0,1
29299.0,1
29301.0,1
29317.0,1
29347.0,1
29369.0,1
29399.0,1
29417.0,1
29421.0,1
29442.0,1
29453.0,1
29457.0,1
29473.0,1
29479.0,0
29517.0,1
29523.0,1
29533.0,1
29535.0,0
29586.0,0
29611.0,0
29616.0,1
29625.0,1
29636.0,1
29667.0,1
29678.0,1
29692.0,1
29701.0,1
29729.0,1
29733.0,1
29818.0,1
29851.0,1
29939.0,1
29940.0,1
29949.0,1
30000.0,0
30014.0,1
30045.0,1
30047.0,1
30050.0,1
30061.0,1
30062.0,1
30108.0,1
30145.0,1
30157.0,1
30195.0,1
30223.0,1
30331.0,1
30348.0,1
30390.0,1
30392.0,1
30418.0,0
30419.0,1
30426.0,1
30430.0,1
30431.0,1
30440.0,1
30493.0,1
30509.0,1
30564.0,0
30565.0,1
30590.0,1
30651.0,1
30711.0,1
30752.0,1
30760.0,1
30772.0,1
30833.0,1
30892.0,1
30894.0,1
30898.0,1
30911.0,1
30916.0,1
30920.0,1
30928.0,1
30941.0,1
31083.0,1
31127.0,1
31140.0,1
31149.0,1
31239.0,1
31246.0,1
31274.0,1
31296.0,1
31297.0,1
31326.0,1
31342.0,1
31379.0,1
31406.0,1
31427.0,1
31468.0,1
31471.0,1
31490.0,1
31510.0,1
31562.0,1
31569.0,1
31570.0,1
31584.0,1
31612.0,1
31669.0,1
31681.0,1
31688.0,1
31698.0,1
31707.0,1
31745.0,1
31759.0,1
31796.0,1
31852.0,1
31868.0,1
31874.0,1
31878.0,1
31882.0,1
31957.0,1
31973.0,1
31975.0,1
32002.0,1
32004.0,1
32033.0,1
32047.0,1
32178.0,1
32195.0,1
32216.0,1
32218.0,1
32247.0,1
32297.0,1
32303.0,1
32343.0,1
32379.0,0
32397.0,0
32402.0,1
32427.0,0
32460.0,1
32491.0,1
32497.0,1
32502.0,1
32534.0,1
32539.0,1
32545.0,1
32551.0,1
32562.0,1
32581.0,1
32582.0,1
32617.0,1
32658.0,1
32691.0,0
32702.0,1
32709.0,1
32710.0,1
32733.0,1
32739.0,1
32753.0,0
32767.0,1
32768.0,1
32819.0,1
32851.0,0
32897.0,0
32912.0,1
32921.0,1
32957.0,1
32980.0,1
33016.0,1
33023.0,1
33084.0,1
33103.0,1
33114.0,0
33128.0,1
33169.0,1
33178.0,1
33179.0,1
33200.0,0
33217.0,1
33243.0,1
33264.0,1
33294.0,1
33342.0,1
33353.0,1
33413.0,1
33417.0,1
33420.0,1
33466.0,1
33488.0,1
33491.0,1
33543.0,1
33571.0,1
33658.0,1
33672.0,1
33682.0,1
33703.0,1
33706.0,1
33710.0,1
33715.0,1
33754.0,1
33767.0,1
33806.0,1
33833.0,1
33844.0,1
33890.0,1
33904.0,1
34043.0,1
34079.0,0
34092.0,1
34116.0,1
34122.0,1
34130.0,1
34139.0,1
34182.0,1
34194.0,0
34228.0,1
34235.0,1
34242.0,1
34268.0,1
34271.0,1
34332.0,1
34337.0,1
34397.0,1
34414.0,1
34431.0,1
34432.0,1
34452.0,1
34460.0,1
34463.0,1
34489.0,1
34490.0,1
34504.0,1
34508.0,1
34518.0,1
34532.0,1
34539.0,1
34552.0,1
34556.0,1
34568.0,1
34570.0,1
34585.0,1
34595.0,1
34601.0,1
34603.0,1
34617.0,1
34651.0,1
34657.0,0
34740.0,1
34776.0,1
34793.0,1
34799.0,1
34820.0,1
34821.0,1
34838.0,1
34847.0,1
34868.0,1
34891.0,0
34920.0,1
34955.0,1
34957.0,0
34967.0,1
34968.0,1
34970.0,1
34999.0,1
35004.0,1
35006.0,1
35049.0,0
35083.0,1
35107.0,1
35141.0,1
35165.0,1
35194.0,1
35217.0,1
35235.0,1
35264.0,1
35286.0,1
35294.0,1
35299.0,1
35312.0,1
35321.0,1
35345.0,1
35383.0,1
35387.0,0
35459.0,1
35484.0,1
35497.0,1
35499.0,1
35523.0,1
35547.0,1
35556.0,1
35598.0,1
35612.0,0
35633.0,1
35671.0,1
35722.0,0
35736.0,1
35751.0,1
35766.0,1
35772.0,0
35782.0,1
35814.0,1
35855.0,1
35862.0,1
35879.0,1
35889.0,1
35920.0,1
35938.0,1
35952.0,1
35954.0,1
35976.0,1
35978.0,1
35995.0,1
36037.0,1
36119.0,1
36136.0,0
36138.0,1
36170.0,1
36180.0,1
36204.0,1
36205.0,1
36206.0,1
36210.0,1
36227.0,1
36228.0,1
36245.0,1
36257.0,1
36261.0,1
36297.0,1
36304.0,1
36338.0,1
36339.0,1
36358.0,0
36364.0,1
36391.0,1
36396.0,1
36415.0,1
36426.0,1
36427.0,1
36492.0,1
36510.0,1
36569.0,1
36592.0,1
36722.0,1
36726.0,1
36768.0,1
36775.0,1
36782.0,1
36788.0,1
36800.0,1
36832.0,1
36864.0,1
36873.0,1
36881.0,1
36893.0,1
36901.0,1
36914.0,1
36956.0,1
36964.0,1
36970.0,1
36998.0,1
37001.0,1
37021.0,1
37030.0,1
37040.0,1
37053.0,1
37077.0,1
37092.0,1
37118.0,1
37149.0,1
37159.0,1
37179.0,1
37197.0,1
37215.0,0
37224.0,1
37234.0,1
37245.0,1
37252.0,1
37288.0,1
37292.0,1
37296.0,1
37319.0,1
37375.0,1
37377.0,1
37386.0,1
37393.0,1
37412.0,1
37413.0,1
37459.0,1
37484.0,1
37522.0,1
37538.0,0
37569.0,1
37575.0,1
37577.0,1
37583.0,1
37622.0,1
37663.0,1
37676.0,0
37680.0,1
37697.0,1
37700.0,1
37716.0,1
37772.0,1
37826.0,1
37828.0,1
37852.0,1
37867.0,1
37882.0,1
37887.0,1
37936.0,1
37937.0,1
37965.0,0
37975.0,1
38018.0,1
38066.0,1
38094.0,1
38095.0,1
38106.0,1
38127.0,1
38191.0,1
38206.0,1
38227.0,1
38245.0,0
38249.0,1
38284.0,1
38289.0,1
38295.0,1
38296.0,1
38305.0,1
38306.0,1
38320.0,1
38322.0,1
38369.0,1
38382.0,0
38386.0,1
38398.0,0
38403.0,1
38415.0,1
38421.0,1
38441.0,1
38452.0,1
38460.0,0
38470.0,1
38481.0,1
38490.0,1
38491.0,1
38517.0,1
38539.0,1
38554.0,1
38555.0,1
38560.0,1
38563.0,1
38564.0,1
38603.0,1
38610.0,0
38619.0,1
38658.0,0
38688.0,1
38709.0,1
38711.0,1
38715.0,1
38721.0,1
38722.0,1
38752.0,1
38756.0,1
38807.0,1
38859.0,1
38881.0,1
38894.0,1
38938.0,1
38950.0,1
38969.0,1
38973.0,1
38998.0,1
38999.0,1
39026.0,1
39047.0,1
39061.0,1
39089.0,1
39092.0,1
39142.0,1
39148.0,1
39152.0,1
39164.0,1
39209.0,1
39240.0,1
39255.0,1
39301.0,1
39302.0,1
39309.0,1
39326.0,1
39351.0,1
39356.0,1
39375.0,1
39381.0,1
39384.0,1
39389.0,1
39413.0,1
39421.0,1
39425.0,1
39485.0,1
39503.0,1
39505.0,0
39630.0,1
39652.0,1
39656.0,1
39662.0,1
39666.0,1
39698.0,1
39717.0,1
39729.0,1
39732.0,1
39763.0,1
39768.0,1
39791.0,1
39835.0,1
39843.0,0
39860.0,1
39868.0,1
39880.0,1
39925.0,1
39977.0,1
39988.0,1
40005.0,1
40010.0,1
40031.0,1
40038.0,1
40055.0,1
40078.0,1
40115.0,1
40122.0,1
40129.0,1
40141.0,1
40164.0,1
40176.0,1
40177.0,1
40183.0,1
40199.0,1
40241.0,1
40267.0,1
40342.0,1
40353.0,1
40362.0,1
40365.0,1
40383.0,1
40389.0,1
40399.0,1
40524.0,1
40557.0,1
40670.0,1
40715.0,1
40736.0,1
40746.0,1
40776.0,1
40827.0,1
40839.0,1
40842.0,1
40865.0,0
40883.0,1
40897.0,1
40899.0,1
40934.0,1
40941.0,1
40955.0,1
41017.0,1
41025.0,1
41043.0,1
41064.0,1
41069.0,1
41077.0,1
41095.0,1
41119.0,1
41138.0,1
41139.0,1
41171.0,1
41179.0,1
41200.0,1
41223.0,1
41255.0,0
41256.0,1
41259.0,1
41266.0,1
41309.0,0
41318.0,1
41321.0,1
41341.0,1
41342.0,1
41344.0,1
41396.0,1
41410.0,1
41427.0,1
41470.0,1
41498.0,1
41504.0,1
41524.0,1
41526.0,1
41551.0,1
41569.0,1
41586.0,1
41610.0,1
