user_id,prediction(adopter)
25852.0,0
25862.0,0
25883.0,0
25946.0,0
25985.0,0
26082.0,0
26104.0,0
26112.0,0
26129.0,0
26131.0,0
26143.0,0
26170.0,0
26231.0,1
26246.0,0
26252.0,0
26262.0,0
26299.0,0
26313.0,0
26352.0,0
26395.0,0
26399.0,0
26400.0,0
26405.0,1
26435.0,1
26441.0,0
26443.0,0
26458.0,0
26476.0,0
26496.0,0
26506.0,0
26517.0,0
26523.0,0
26549.0,0
26551.0,0
26568.0,0
26579.0,0
26591.0,0
26627.0,0
26639.0,0
26655.0,0
26664.0,1
26717.0,0
26735.0,0
26737.0,0
26778.0,0
26820.0,0
26865.0,0
26878.0,0
26881.0,0
26907.0,0
26936.0,0
26943.0,0
26945.0,0
26949.0,1
26964.0,0
26985.0,0
26995.0,0
26999.0,0
27005.0,0
27016.0,0
27056.0,0
27063.0,0
27074.0,0
27085.0,0
27104.0,0
27130.0,0
27134.0,0
27143.0,0
27162.0,0
27180.0,0
27196.0,0
27226.0,0
27230.0,0
27242.0,0
27254.0,1
27285.0,0
27325.0,0
27344.0,1
27357.0,0
27359.0,0
27378.0,0
27384.0,0
27447.0,0
27456.0,0
27482.0,0
27484.0,0
27494.0,0
27506.0,1
27513.0,0
27576.0,0
27590.0,0
27592.0,0
27607.0,0
27652.0,0
27660.0,0
27676.0,0
27692.0,0
27697.0,0
27706.0,0
27728.0,0
27736.0,0
27742.0,0
27781.0,0
27788.0,0
27795.0,0
27826.0,0
27828.0,0
27844.0,0
27857.0,0
27859.0,0
27872.0,0
27879.0,0
27887.0,0
27888.0,1
27931.0,0
27963.0,1
28031.0,0
28047.0,0
28064.0,0
28066.0,0
28078.0,0
28187.0,0
28196.0,0
28204.0,1
28211.0,0
28263.0,0
28268.0,0
28299.0,1
28354.0,0
28409.0,0
28437.0,1
28440.0,0
28461.0,0
28466.0,0
28495.0,0
28502.0,0
28624.0,0
28636.0,1
28651.0,0
28665.0,0
28680.0,0
28690.0,0
28692.0,0
28705.0,0
28712.0,1
28735.0,0
28747.0,0
28751.0,0
28769.0,0
28811.0,0
28861.0,0
28870.0,1
28894.0,0
28996.0,0
29002.0,0
29014.0,0
29075.0,0
29084.0,0
29089.0,0
29119.0,0
29170.0,0
29213.0,0
29264.0,0
29271.0,0
29272.0,0
29284.0,0
29288.0,0
29294.0,0
29299.0,1
29301.0,0
29317.0,1
29347.0,0
29369.0,0
29399.0,0
29417.0,0
29421.0,1
29442.0,0
29453.0,0
29457.0,0
29473.0,1
29479.0,0
29517.0,0
29523.0,0
29533.0,0
29535.0,0
29586.0,0
29611.0,0
29616.0,0
29625.0,1
29636.0,0
29667.0,0
29678.0,0
29692.0,0
29701.0,0
29729.0,0
29733.0,0
29818.0,0
29851.0,0
29939.0,0
29940.0,0
29949.0,0
30000.0,0
30014.0,0
30045.0,0
30047.0,0
30050.0,0
30061.0,0
30062.0,0
30108.0,1
30145.0,0
30157.0,0
30195.0,0
30223.0,0
30331.0,0
30348.0,0
30390.0,0
30392.0,0
30418.0,0
30419.0,0
30426.0,0
30430.0,0
30431.0,1
30440.0,0
30493.0,0
30509.0,0
30564.0,0
30565.0,0
30590.0,0
30651.0,0
30711.0,1
30752.0,0
30760.0,0
30772.0,0
30833.0,0
30892.0,0
30894.0,0
30898.0,0
30911.0,0
30916.0,0
30920.0,0
30928.0,0
30941.0,0
31083.0,0
31127.0,0
31140.0,0
31149.0,0
31239.0,0
31246.0,0
31274.0,0
31296.0,0
31297.0,0
31326.0,0
31342.0,0
31379.0,0
31406.0,0
31427.0,0
31468.0,0
31471.0,0
31490.0,0
31510.0,0
31562.0,0
31569.0,0
31570.0,0
31584.0,0
31612.0,0
31669.0,0
31681.0,0
31688.0,0
31698.0,0
31707.0,0
31745.0,0
31759.0,0
31796.0,0
31852.0,0
31868.0,0
31874.0,0
31878.0,0
31882.0,0
31957.0,0
31973.0,0
31975.0,0
32002.0,0
32004.0,0
32033.0,0
32047.0,0
32178.0,0
32195.0,0
32216.0,0
32218.0,0
32247.0,0
32297.0,0
32303.0,0
32343.0,0
32379.0,0
32397.0,0
32402.0,0
32427.0,0
32460.0,0
32491.0,0
32497.0,0
32502.0,0
32534.0,0
32539.0,0
32545.0,0
32551.0,0
32562.0,0
32581.0,0
32582.0,0
32617.0,0
32658.0,0
32691.0,0
32702.0,0
32709.0,0
32710.0,0
32733.0,0
32739.0,0
32753.0,0
32767.0,0
32768.0,0
32819.0,0
32851.0,0
32897.0,0
32912.0,0
32921.0,0
32957.0,1
32980.0,0
33016.0,0
33023.0,0
33084.0,0
33103.0,0
33114.0,0
33128.0,0
33169.0,0
33178.0,0
33179.0,0
33200.0,0
33217.0,0
33243.0,0
33264.0,0
33294.0,0
33342.0,0
33353.0,0
33413.0,0
33417.0,0
33420.0,0
33466.0,0
33488.0,0
33491.0,0
33543.0,0
33571.0,0
33658.0,0
33672.0,0
33682.0,0
33703.0,0
33706.0,0
33710.0,0
33715.0,0
33754.0,0
33767.0,0
33806.0,0
33833.0,0
33844.0,0
33890.0,0
33904.0,0
34043.0,0
34079.0,0
34092.0,1
34116.0,0
34122.0,1
34130.0,0
34139.0,0
34182.0,0
34194.0,0
34228.0,0
34235.0,0
34242.0,0
34268.0,0
34271.0,0
34332.0,0
34337.0,1
34397.0,0
34414.0,0
34431.0,0
34432.0,0
34452.0,0
34460.0,0
34463.0,0
34489.0,0
34490.0,0
34504.0,0
34508.0,0
34518.0,0
34532.0,0
34539.0,0
34552.0,0
34556.0,1
34568.0,1
34570.0,1
34585.0,0
34595.0,0
34601.0,0
34603.0,0
34617.0,0
34651.0,0
34657.0,0
34740.0,0
34776.0,0
34793.0,0
34799.0,0
34820.0,0
34821.0,0
34838.0,0
34847.0,0
34868.0,0
34891.0,0
34920.0,1
34955.0,0
34957.0,0
34967.0,0
34968.0,0
34970.0,0
34999.0,0
35004.0,0
35006.0,0
35049.0,0
35083.0,0
35107.0,0
35141.0,0
35165.0,0
35194.0,0
35217.0,0
35235.0,0
35264.0,0
35286.0,1
35294.0,0
35299.0,0
35312.0,0
35321.0,0
35345.0,0
35383.0,0
35387.0,0
35459.0,0
35484.0,0
35497.0,0
35499.0,0
35523.0,0
35547.0,0
35556.0,0
35598.0,0
35612.0,0
35633.0,0
35671.0,0
35722.0,0
35736.0,0
35751.0,0
35766.0,0
35772.0,0
35782.0,0
35814.0,0
35855.0,0
35862.0,0
35879.0,0
35889.0,0
35920.0,0
35938.0,0
35952.0,0
35954.0,0
35976.0,0
35978.0,0
35995.0,0
36037.0,0
36119.0,0
36136.0,0
36138.0,0
36170.0,0
36180.0,0
36204.0,0
36205.0,0
36206.0,0
36210.0,0
36227.0,0
36228.0,0
36245.0,0
36257.0,0
36261.0,0
36297.0,0
36304.0,0
36338.0,0
36339.0,0
36358.0,0
36364.0,0
36391.0,0
36396.0,0
36415.0,0
36426.0,0
36427.0,0
36492.0,0
36510.0,0
36569.0,0
36592.0,0
36722.0,0
36726.0,0
36768.0,1
36775.0,0
36782.0,0
36788.0,0
36800.0,0
36832.0,0
36864.0,0
36873.0,0
36881.0,0
36893.0,0
36901.0,0
36914.0,0
36956.0,0
36964.0,0
36970.0,0
36998.0,0
37001.0,0
37021.0,0
37030.0,0
37040.0,0
37053.0,0
37077.0,0
37092.0,0
37118.0,0
37149.0,0
37159.0,0
37179.0,0
37197.0,0
37215.0,0
37224.0,0
37234.0,0
37245.0,0
37252.0,0
37288.0,0
37292.0,0
37296.0,0
37319.0,0
37375.0,0
37377.0,0
37386.0,0
37393.0,0
37412.0,0
37413.0,0
37459.0,0
37484.0,0
37522.0,0
37538.0,0
37569.0,0
37575.0,0
37577.0,0
37583.0,0
37622.0,0
37663.0,0
37676.0,0
37680.0,0
37697.0,0
37700.0,0
37716.0,0
37772.0,0
37826.0,0
37828.0,0
37852.0,0
37867.0,0
37882.0,1
37887.0,0
37936.0,0
37937.0,0
37965.0,0
37975.0,0
38018.0,0
38066.0,0
38094.0,0
38095.0,0
38106.0,0
38127.0,0
38191.0,0
38206.0,0
38227.0,0
38245.0,0
38249.0,0
38284.0,0
38289.0,0
38295.0,1
38296.0,0
38305.0,0
38306.0,0
38320.0,0
38322.0,0
38369.0,0
38382.0,0
38386.0,0
38398.0,0
38403.0,0
38415.0,0
38421.0,0
38441.0,0
38452.0,0
38460.0,0
38470.0,0
38481.0,0
38490.0,1
38491.0,0
38517.0,0
38539.0,1
38554.0,0
38555.0,0
38560.0,0
38563.0,0
38564.0,0
38603.0,0
38610.0,0
38619.0,0
38658.0,0
38688.0,0
38709.0,0
38711.0,0
38715.0,0
38721.0,0
38722.0,0
38752.0,0
38756.0,0
38807.0,0
38859.0,0
38881.0,0
38894.0,0
38938.0,0
38950.0,0
38969.0,0
38973.0,0
38998.0,0
38999.0,0
39026.0,1
39047.0,0
39061.0,0
39089.0,0
39092.0,0
39142.0,0
39148.0,0
39152.0,0
39164.0,0
39209.0,0
39240.0,0
39255.0,0
39301.0,0
39302.0,0
39309.0,0
39326.0,1
39351.0,0
39356.0,1
39375.0,0
39381.0,0
39384.0,0
39389.0,0
39413.0,0
39421.0,0
39425.0,0
39485.0,0
39503.0,0
39505.0,0
39630.0,0
39652.0,0
39656.0,0
39662.0,0
39666.0,0
39698.0,0
39717.0,0
39729.0,0
39732.0,0
39763.0,0
39768.0,0
39791.0,0
39835.0,0
39843.0,0
39860.0,0
39868.0,0
39880.0,0
39925.0,0
39977.0,0
39988.0,0
40005.0,0
40010.0,0
40031.0,0
40038.0,0
40055.0,0
40078.0,0
40115.0,1
40122.0,0
40129.0,0
40141.0,0
40164.0,0
40176.0,0
40177.0,0
40183.0,0
40199.0,0
40241.0,0
40267.0,0
40342.0,0
40353.0,0
40362.0,0
40365.0,0
40383.0,0
40389.0,0
40399.0,0
40524.0,0
40557.0,0
40670.0,0
40715.0,0
40736.0,0
40746.0,0
40776.0,0
40827.0,0
40839.0,0
40842.0,0
40865.0,0
40883.0,0
40897.0,0
40899.0,0
40934.0,0
40941.0,0
40955.0,0
41017.0,0
41025.0,1
41043.0,0
41064.0,0
41069.0,1
41077.0,0
41095.0,1
41119.0,0
41138.0,0
41139.0,0
41171.0,1
41179.0,0
41200.0,0
41223.0,0
41255.0,0
41256.0,0
41259.0,0
41266.0,0
41309.0,0
41318.0,0
41321.0,0
41341.0,0
41342.0,1
41344.0,0
41396.0,0
41410.0,0
41427.0,0
41470.0,0
41498.0,0
41504.0,0
41524.0,0
41526.0,1
41551.0,0
41569.0,0
41586.0,0
41610.0,1
